Version,Champion,Winrate|% Games Won,Damage Done|Damage Per Second,Shielding|Shielding Per Second,Healing|Healing Per Second,Popularity|% Games Chosen,Kills|Kills Per Minute,Slays|Slays Per Minute,Deaths|Deaths Per Minute,Credits|Credits Per Minute,Count
V2.02,Seris,0.453,32.329,0.000,128.516,0.512,1.395,0.204,0.506,225.378,223284
V2.02,Sha Lin,0.449,93.191,0.000,0.000,0.098,1.482,0.844,0.697,219.883,42683
V2.02,Skye,0.499,93.714,0.000,0.439,0.293,1.684,1.020,0.814,230.925,127893
V2.02,Strix,0.425,86.840,0.000,0.000,0.105,1.439,0.779,0.608,209.707,45698
V2.02,Talus,0.491,80.542,0.000,0.000,0.134,1.633,0.922,0.743,222.680,58262
V2.02,Terminus,0.561,68.688,0.000,0.000,0.350,1.232,0.549,0.591,230.577,152721
V2.02,Torvald,0.507,51.657,101.797,0.000,0.207,1.362,0.399,0.551,220.155,90461
V2.02,Tyra,0.540,107.676,0.000,0.000,0.356,1.778,0.826,0.725,243.374,155352
V2.02,Viktor,0.449,100.260,0.000,0.000,0.215,1.620,0.780,0.666,226.129,93774
V2.02,Vivian,0.543,107.498,18.239,0.000,0.201,1.944,0.943,0.625,246.808,87584
V2.02,Willo,0.505,92.728,0.000,0.000,0.131,1.698,0.787,0.651,226.365,57009
V2.02,Ying,0.485,34.777,0.000,113.020,0.176,1.586,0.228,0.498,228.427,76707
V2.02,Zhin,0.539,90.373,0.000,0.000,0.446,1.669,0.993,0.656,230.295,194450
V2.03,Androxus,0.468,76.076,0.000,0.000,0.236,1.527,0.947,0.776,217.466,83626
V2.03,Ash,0.525,75.854,57.014,0.000,0.589,1.408,0.460,0.569,236.538,208552
V2.03,Barik,0.480,72.475,77.668,0.000,0.221,1.381,0.400,0.549,232.642,78097
V2.03,Bomb King,0.503,86.947,0.000,0.000,0.250,1.540,0.867,0.708,225.363,88457
V2.03,Buck,0.476,75.578,0.000,0.000,0.052,1.590,0.879,0.742,221.684,18403
V2.03,Cassie,0.467,103.201,0.000,0.000,0.245,1.654,0.886,0.627,232.418,86844
V2.03,Dredge,0.472,99.749,3.551,0.000,0.100,1.427,0.777,0.655,223.730,35360
V2.03,Drogoz,0.501,96.582,0.000,0.000,0.176,1.549,0.891,0.703,225.566,62134
V2.03,Evie,0.490,79.203,0.000,0.000,0.148,1.492,0.851,0.659,213.966,52491
V2.03,Fernando,0.492,69.022,70.635,0.000,0.346,1.258,0.415,0.623,235.108,122437
V2.03,Furia,0.521,51.519,3.804,102.237,0.285,1.536,0.372,0.616,229.252,100866
V2.03,Grohk,0.561,83.369,0.584,69.990,0.190,1.906,0.488,0.592,248.943,67199
V2.03,Grover,0.550,48.839,0.491,130.828,0.449,2.088,0.313,0.533,263.527,158869
V2.03,Imani,0.540,115.032,2.018,0.000,0.121,1.745,0.970,0.595,242.216,42937
V2.03,Inara,0.526,70.195,21.103,0.000,0.704,1.406,0.428,0.556,238.988,249232
V2.03,Jenos,0.509,40.962,0.000,107.190,0.203,2.009,0.362,0.481,238.596,71834
V2.03,Khan,0.497,63.801,48.084,10.277,0.605,1.541,0.582,0.541,234.726,214009
V2.03,Kinessa,0.397,86.341,0.000,0.000,0.077,1.414,0.720,0.584,205.016,27232
V2.03,Koga,0.435,76.334,0.000,0.000,0.101,1.469,0.842,0.871,213.137,35750
V2.03,Lex,0.481,83.587,0.000,0.000,0.149,1.832,0.990,0.782,249.356,52752
V2.03,Lian,0.453,107.629,0.000,0.000,0.319,1.705,0.849,0.679,232.848,112983
V2.03,Maeve,0.481,72.472,0.000,0.000,0.173,1.555,0.989,0.770,221.009,61259
V2.03,Makoa,0.500,71.969,43.450,0.000,0.435,1.452,0.643,0.579,233.945,153810
V2.03,Mal'Damba,0.439,36.028,0.000,117.636,0.278,1.449,0.231,0.546,223.568,98305
V2.03,Moji,0.488,77.980,0.000,2.189,0.087,1.647,0.976,0.850,230.443,30849
V2.03,Pip,0.517,70.274,0.000,45.786,0.144,1.666,0.663,0.605,222.090,51048
V2.03,Ruckus,0.455,79.284,43.337,0.000,0.231,1.500,0.540,0.665,224.650,81863
V2.03,Seris,0.465,31.062,0.000,130.182,0.502,1.404,0.200,0.492,226.245,177813
V2.03,Sha Lin,0.457,94.549,0.000,0.000,0.104,1.509,0.865,0.693,222.063,36973
V2.03,Skye,0.498,90.843,0.000,0.418,0.253,1.673,1.004,0.821,229.209,89397
V2.03,Strix,0.428,87.962,0.000,0.000,0.112,1.466,0.798,0.617,211.581,39482
V2.03,Talus,0.501,80.480,0.000,0.000,0.119,1.653,0.934,0.739,223.974,42285
V2.03,Terminus,0.529,63.674,0.000,0.000,0.335,1.161,0.512,0.630,224.177,118476
V2.03,Torvald,0.512,50.938,102.075,0.000,0.160,1.372,0.396,0.545,219.851,56614
V2.03,Tyra,0.537,105.361,0.000,0.000,0.356,1.779,0.819,0.725,241.851,126017
V2.03,Viktor,0.450,100.538,0.000,0.000,0.210,1.638,0.794,0.661,226.891,74499
V2.03,Vivian,0.544,107.207,18.761,0.000,0.243,1.946,0.948,0.624,246.740,86151
V2.03,Willo,0.509,92.906,0.000,0.000,0.112,1.718,0.804,0.654,227.467,39588
V2.03,Ying,0.489,34.443,0.000,112.575,0.167,1.598,0.229,0.492,228.565,58952
V2.03,Zhin,0.543,90.493,0.000,0.000,0.412,1.672,0.998,0.651,230.865,145835
V2.04,Androxus,0.471,76.293,0.000,0.000,0.236,1.539,0.963,0.775,218.567,73996
V2.04,Ash,0.511,73.856,56.698,0.000,0.589,1.368,0.450,0.595,232.094,185004
V2.04,Atlas,0.450,65.055,0.373,0.000,0.237,1.277,0.455,0.580,216.522,74291
V2.04,Barik,0.496,74.722,79.312,0.000,0.302,1.404,0.422,0.532,235.084,95007
V2.04,Bomb King,0.503,86.893,0.000,0.000,0.229,1.534,0.867,0.708,224.599,71770
V2.04,Buck,0.483,76.752,0.000,0.000,0.054,1.620,0.909,0.735,223.352,16950
V2.04,Cassie,0.466,102.793,0.000,0.000,0.265,1.660,0.902,0.628,232.312,83150
V2.04,Dredge,0.494,103.217,3.790,0.000,0.109,1.488,0.825,0.640,227.736,34124
V2.04,Drogoz,0.527,97.229,0.000,0.000,0.204,1.595,0.928,0.685,228.226,64078
V2.04,Evie,0.493,79.414,0.000,0.000,0.171,1.493,0.858,0.658,214.120,53657
V2.04,Fernando,0.502,68.367,73.548,0.000,0.317,1.256,0.413,0.620,235.872,99422
V2.04,Furia,0.520,51.549,3.702,97.512,0.268,1.536,0.382,0.623,227.201,84097
V2.04,Grohk,0.526,82.377,0.647,56.862,0.146,1.806,0.484,0.628,238.272,45749
V2.04,Grover,0.538,47.642,0.550,124.580,0.327,2.023,0.304,0.554,258.035,102832
V2.04,Imani,0.550,114.245,2.047,0.000,0.122,1.769,0.987,0.593,242.711,38289
V2.04,Inara,0.534,69.510,20.568,0.000,0.672,1.394,0.425,0.555,238.765,211052
V2.04,Jenos,0.534,37.602,0.000,116.420,0.358,2.062,0.330,0.439,241.404,112461
V2.04,Khan,0.502,63.757,48.865,9.825,0.571,1.544,0.589,0.542,234.141,179286
V2.04,Kinessa,0.395,84.825,0.000,0.000,0.070,1.405,0.712,0.584,203.258,22074
V2.04,Koga,0.437,73.587,0.000,0.000,0.086,1.455,0.802,0.847,211.521,27020
V2.04,Lex,0.491,84.747,0.000,0.000,0.152,1.864,1.020,0.780,265.143,47766
V2.04,Lian,0.455,106.157,0.000,0.000,0.309,1.704,0.865,0.686,232.163,97178
V2.04,Maeve,0.502,75.207,0.000,0.000,0.223,1.607,1.034,0.751,225.119,70093
V2.04,Makoa,0.507,71.538,44.693,0.000,0.352,1.453,0.651,0.581,233.979,110442
V2.04,Mal'Damba,0.443,35.140,0.000,114.419,0.268,1.424,0.227,0.546,220.931,84061
V2.04,Moji,0.501,78.971,0.000,1.965,0.065,1.672,1.012,0.855,233.507,20287
V2.04,Pip,0.518,71.779,0.000,40.873,0.154,1.664,0.691,0.611,220.212,48443
V2.04,Ruckus,0.440,74.954,44.056,0.000,0.196,1.457,0.500,0.679,221.483,61491
V2.04,Seris,0.475,30.301,0.000,128.940,0.513,1.404,0.201,0.492,225.171,161173
V2.04,Sha Lin,0.463,95.615,0.000,0.000,0.115,1.524,0.884,0.691,222.803,36239
V2.04,Skye,0.485,87.878,0.000,0.441,0.239,1.647,0.991,0.829,227.231,75186
V2.04,Strix,0.423,88.246,0.000,0.000,0.126,1.468,0.806,0.615,211.055,39665
V2.04,Talus,0.506,80.961,0.000,0.000,0.114,1.671,0.950,0.733,225.347,35926
V2.04,Terminus,0.541,62.711,0.000,0.000,0.254,1.164,0.513,0.632,224.543,79773
V2.04,Torvald,0.514,50.669,101.912,0.000,0.148,1.378,0.398,0.545,219.663,46459
V2.04,Tyra,0.534,103.545,0.000,0.000,0.367,1.784,0.814,0.723,240.248,115315
V2.04,Viktor,0.445,99.812,0.000,0.000,0.216,1.635,0.796,0.665,226.002,67910
V2.04,Vivian,0.539,105.958,18.957,0.000,0.242,1.932,0.946,0.631,245.012,76029
V2.04,Willo,0.507,92.125,0.000,0.000,0.109,1.713,0.812,0.657,226.971,34101
V2.04,Ying,0.496,34.635,0.000,112.150,0.184,1.612,0.237,0.486,228.700,57921
V2.04,Zhin,0.536,87.819,0.000,0.000,0.322,1.662,0.999,0.723,229.903,101113
V2.05,Androxus,0.446,72.932,0.000,0.000,0.212,1.458,0.907,0.787,213.088,144169
V2.05,Ash,0.512,72.249,56.134,0.000,0.555,1.327,0.439,0.596,229.080,376853
V2.05,Atlas,0.462,66.608,0.330,0.000,0.208,1.310,0.494,0.570,217.063,141183
V2.05,Barik,0.525,79.613,88.774,0.000,0.584,1.465,0.462,0.517,244.098,396906
V2.05,Bomb King,0.511,86.679,0.000,0.000,0.242,1.523,0.864,0.701,224.498,164288
V2.05,Buck,0.503,78.387,0.000,0.000,0.067,1.660,0.952,0.725,227.390,45457
V2.05,Cassie,0.469,101.043,0.000,0.000,0.293,1.631,0.887,0.621,230.483,198933
V2.05,Dredge,0.508,102.200,3.807,0.000,0.133,1.482,0.828,0.628,227.883,90268
V2.05,Drogoz,0.540,96.346,0.000,0.000,0.204,1.605,0.940,0.680,228.928,138675
V2.05,Evie,0.505,79.932,0.000,0.000,0.199,1.501,0.866,0.646,215.436,134963
V2.05,Fernando,0.492,66.163,75.194,0.000,0.292,1.205,0.397,0.625,233.716,198615
V2.05,Furia,0.524,49.698,4.427,101.307,0.268,1.519,0.364,0.595,227.906,182224
V2.05,Grohk,0.519,80.771,0.717,51.499,0.112,1.770,0.486,0.639,234.949,75839
V2.05,Grover,0.527,46.824,0.608,117.423,0.232,1.957,0.297,0.572,253.999,157758
V2.05,Imani,0.449,93.985,2.114,0.000,0.094,1.429,0.777,0.645,218.290,63819
V2.05,Inara,0.528,67.774,20.587,0.000,0.642,1.342,0.411,0.559,237.162,435644
V2.05,Jenos,0.541,36.976,0.000,117.807,0.497,2.071,0.330,0.421,241.592,337735
V2.05,Khan,0.500,63.766,49.121,9.371,0.568,1.539,0.601,0.539,232.858,385473
V2.05,Kinessa,0.389,83.985,0.000,0.000,0.072,1.384,0.702,0.590,202.378,48838
V2.05,Koga,0.446,73.119,0.000,0.000,0.079,1.462,0.803,0.823,212.141,53535
V2.05,Lex,0.485,82.671,0.000,0.000,0.144,1.813,0.983,0.784,261.339,97936
V2.05,Lian,0.451,103.549,0.000,0.000,0.280,1.662,0.846,0.676,229.334,190151
V2.05,Maeve,0.500,74.561,0.000,0.000,0.242,1.564,0.992,0.751,222.602,164092
V2.05,Makoa,0.508,70.487,45.549,0.000,0.276,1.440,0.659,0.586,233.542,187726
V2.05,Mal'Damba,0.442,33.906,0.000,115.010,0.267,1.393,0.218,0.532,220.108,181023
V2.05,Moji,0.508,78.404,0.000,1.770,0.060,1.671,1.017,0.847,234.472,40954
V2.05,Pip,0.515,69.625,0.000,41.119,0.146,1.625,0.670,0.610,218.679,99328
V2.05,Ruckus,0.425,72.110,44.309,0.000,0.178,1.404,0.476,0.691,218.411,120965
V2.05,Seris,0.471,29.885,0.000,127.174,0.508,1.367,0.197,0.488,223.759,344814
V2.05,Sha Lin,0.421,86.051,0.000,0.000,0.069,1.362,0.773,0.710,211.028,47167
V2.05,Skye,0.474,82.180,0.000,0.587,0.192,1.567,0.931,0.842,221.583,130177
V2.05,Strix,0.442,90.664,0.000,0.000,0.163,1.499,0.833,0.594,214.457,111000
V2.05,Talus,0.510,81.195,0.000,0.000,0.113,1.678,0.967,0.727,226.730,76856
V2.05,Terminus,0.531,59.851,0.000,0.000,0.189,1.123,0.501,0.649,222.516,128400
V2.05,Torvald,0.509,49.673,101.001,0.000,0.119,1.362,0.397,0.543,218.333,80906
V2.05,Tyra,0.537,102.001,0.000,0.000,0.422,1.783,0.804,0.699,239.223,286409
V2.05,Viktor,0.466,101.281,0.000,0.000,0.266,1.680,0.837,0.618,229.885,180770
V2.05,Vivian,0.538,104.690,18.500,0.000,0.222,1.908,0.937,0.630,243.975,150420
V2.05,Willo,0.509,90.645,0.000,0.000,0.110,1.681,0.802,0.656,225.739,74929
V2.05,Ying,0.490,33.850,0.000,108.876,0.166,1.565,0.229,0.494,225.921,112586
V2.05,Zhin,0.541,85.633,0.000,0.000,0.313,1.616,0.970,0.726,227.692,212876
V2.06,Androxus,0.419,67.874,0.000,0.000,0.144,1.353,0.820,0.793,205.290,95637
V2.06,Ash,0.517,71.626,54.252,0.000,0.513,1.331,0.445,0.591,230.514,340636
V2.06,Atlas,0.472,67.209,0.321,0.000,0.198,1.343,0.520,0.568,220.229,131336
V2.06,Barik,0.526,77.231,88.871,0.000,0.609,1.435,0.450,0.520,246.503,404102
V2.06,Bomb King,0.514,87.284,0.000,0.000,0.240,1.539,0.877,0.701,226.798,159401
V2.06,Buck,0.501,76.738,0.000,0.000,0.063,1.644,0.942,0.735,227.650,41571
V2.06,Cassie,0.468,99.598,0.000,0.000,0.256,1.622,0.877,0.618,230.284,169674
V2.06,Dredge,0.500,101.033,3.836,0.000,0.146,1.460,0.817,0.636,227.006,96961
V2.06,Drogoz,0.528,94.350,0.000,0.000,0.191,1.583,0.933,0.691,227.668,127091
V2.06,Evie,0.493,77.645,0.000,0.000,0.172,1.467,0.840,0.658,213.522,114538
V2.06,Fernando,0.491,63.576,78.683,0.000,0.295,1.172,0.387,0.629,236.249,195941
V2.06,Furia,0.519,49.184,4.960,100.212,0.286,1.505,0.359,0.587,228.102,190174
V2.06,Grohk,0.512,76.654,0.774,55.146,0.110,1.749,0.490,0.645,236.903,73008
V2.06,Grover,0.512,46.467,0.710,112.624,0.175,1.915,0.295,0.586,252.178,116473
V2.06,Imani,0.432,87.607,2.166,0.000,0.052,1.371,0.757,0.682,213.651,34283
V2.06,Inara,0.518,65.773,20.815,0.000,0.637,1.303,0.397,0.566,237.966,423023
V2.06,Io,0.561,50.355,1.010,98.846,0.148,1.481,0.340,0.528,234.758,98038
V2.06,Jenos,0.528,36.125,0.000,117.214,0.529,2.048,0.324,0.423,240.749,351357
V2.06,Khan,0.496,63.320,48.554,9.100,0.554,1.522,0.598,0.543,233.165,367893
V2.06,Kinessa,0.371,82.536,0.000,0.000,0.083,1.356,0.685,0.595,200.093,55026
V2.06,Koga,0.447,72.893,0.000,0.000,0.101,1.451,0.787,0.828,212.692,66968
V2.06,Lex,0.400,69.034,0.000,0.000,0.094,1.514,0.753,0.810,235.480,62299
V2.06,Lian,0.449,102.737,0.000,0.000,0.326,1.657,0.848,0.677,229.733,216181
V2.06,Maeve,0.503,74.582,0.000,0.000,0.273,1.558,0.976,0.740,222.428,181539
V2.06,Makoa,0.510,69.645,46.243,0.000,0.289,1.426,0.656,0.584,234.641,191782
V2.06,Mal'Damba,0.437,33.130,0.000,112.325,0.219,1.374,0.215,0.537,219.604,145106
V2.06,Moji,0.553,84.569,0.000,1.512,0.105,1.789,1.120,0.804,245.369,69709
V2.06,Pip,0.485,65.260,0.000,41.079,0.113,1.537,0.613,0.634,214.627,75102
V2.06,Ruckus,0.429,70.900,45.192,0.000,0.165,1.399,0.471,0.683,222.245,109406
V2.06,Seris,0.465,29.795,0.000,125.776,0.441,1.348,0.195,0.490,223.826,292959
V2.06,Sha Lin,0.410,82.531,0.000,0.000,0.048,1.323,0.746,0.716,208.597,31805
V2.06,Skye,0.479,81.026,0.000,0.618,0.175,1.570,0.933,0.830,222.802,116453
V2.06,Strix,0.443,91.813,0.000,0.000,0.165,1.505,0.853,0.595,215.745,109433
V2.06,Talus,0.500,78.332,0.000,0.000,0.107,1.632,0.926,0.745,223.858,70870
V2.06,Terminus,0.541,59.498,0.000,0.000,0.189,1.135,0.509,0.635,226.613,125286
V2.06,Torvald,0.503,49.333,102.028,0.000,0.123,1.345,0.387,0.541,220.283,81581
V2.06,Tyra,0.531,100.569,0.000,0.000,0.427,1.772,0.799,0.702,238.803,283431
V2.06,Viktor,0.466,99.934,0.000,0.000,0.278,1.667,0.833,0.610,230.101,184509
V2.06,Vivian,0.523,102.874,18.368,0.000,0.209,1.882,0.921,0.643,242.979,138479
V2.06,Willo,0.572,99.136,0.000,0.000,0.266,1.852,0.963,0.601,239.834,176310
V2.06,Ying,0.497,38.790,0.000,105.461,0.167,1.593,0.264,0.498,230.056,110753
V2.06,Zhin,0.545,85.023,0.000,0.000,0.322,1.617,0.970,0.722,228.881,213976
V2.07,Androxus,0.425,71.046,0.000,0.000,0.140,1.410,0.865,0.793,209.225,8244
V2.07,Ash,0.516,71.660,54.309,0.000,0.485,1.324,0.438,0.592,229.392,28507
V2.07,Atlas,0.476,67.912,0.313,0.000,0.169,1.367,0.533,0.566,220.853,9943
V2.07,Barik,0.519,77.049,90.407,0.000,0.641,1.416,0.439,0.522,246.447,37717
V2.07,Bomb King,0.542,92.427,0.000,0.000,0.294,1.613,0.923,0.681,232.681,17312
V2.07,Buck,0.507,78.509,0.000,0.000,0.060,1.655,0.947,0.746,227.901,3523
V2.07,Cassie,0.475,101.597,0.000,0.000,0.281,1.647,0.891,0.606,231.814,16554
V2.07,Dredge,0.486,99.815,3.940,0.000,0.133,1.405,0.754,0.634,222.719,7841
V2.07,Drogoz,0.514,95.889,0.000,0.000,0.193,1.567,0.923,0.718,227.493,11344
V2.07,Evie,0.490,79.509,0.000,0.000,0.186,1.486,0.845,0.655,214.625,10941
V2.07,Fernando,0.495,64.443,80.195,0.000,0.252,1.178,0.382,0.626,237.098,14798
V2.07,Furia,0.518,48.499,5.862,106.252,0.291,1.516,0.342,0.562,229.465,17120
V2.07,Grohk,0.510,81.775,0.722,50.624,0.112,1.766,0.504,0.649,236.550,6564
V2.07,Grover,0.509,46.072,0.609,119.379,0.158,1.943,0.284,0.573,253.720,9312
V2.07,Imani,0.428,91.520,2.084,0.000,0.050,1.407,0.780,0.689,215.978,2937
V2.07,Inara,0.527,65.017,21.056,0.000,0.657,1.292,0.387,0.561,238.749,38640
V2.07,Io,0.571,49.541,0.954,103.247,0.251,1.460,0.325,0.538,235.588,14775
V2.07,Jenos,0.520,35.344,0.000,119.410,0.506,2.056,0.314,0.422,239.984,29735
V2.07,Khan,0.497,63.336,48.555,9.264,0.595,1.522,0.594,0.540,232.160,34996
V2.07,Kinessa,0.393,86.901,0.000,0.000,0.068,1.403,0.716,0.585,204.774,4022
V2.07,Koga,0.483,77.782,0.000,0.000,0.087,1.547,0.851,0.799,219.614,5138
V2.07,Lex,0.396,70.707,0.000,0.000,0.061,1.518,0.767,0.816,236.287,3572
V2.07,Lian,0.454,103.971,0.000,0.000,0.354,1.671,0.854,0.678,230.608,20823
V2.07,Maeve,0.505,76.941,0.000,0.000,0.329,1.586,0.985,0.727,223.665,19348
V2.07,Makoa,0.510,70.645,45.641,0.000,0.270,1.443,0.665,0.581,233.569,15908
V2.07,Mal'Damba,0.431,33.523,0.000,113.739,0.190,1.379,0.219,0.534,219.391,11202
V2.07,Moji,0.553,87.668,0.000,1.836,0.150,1.813,1.133,0.807,247.480,8812
V2.07,Pip,0.505,67.741,0.000,44.411,0.103,1.598,0.650,0.620,218.074,6074
V2.07,Ruckus,0.436,71.987,45.368,0.000,0.178,1.417,0.481,0.672,222.608,10494
V2.07,Seris,0.456,29.061,0.000,127.683,0.403,1.327,0.186,0.491,222.120,23731
V2.07,Sha Lin,0.417,86.989,0.000,0.000,0.047,1.384,0.783,0.718,212.705,2768
V2.07,Skye,0.474,82.386,0.000,0.604,0.160,1.566,0.931,0.843,222.984,9413
V2.07,Strix,0.442,92.854,0.000,0.000,0.183,1.488,0.837,0.604,214.918,10751
V2.07,Talus,0.478,78.600,0.000,0.000,0.088,1.591,0.898,0.757,221.244,5182
V2.07,Terminus,0.535,59.348,0.000,0.000,0.177,1.116,0.494,0.643,225.469,10416
V2.07,Torvald,0.471,48.899,105.869,0.000,0.202,1.258,0.353,0.567,215.508,11863
V2.07,Tyra,0.514,102.784,0.000,0.000,0.323,1.710,0.795,0.739,238.066,18991
V2.07,Viktor,0.466,102.108,0.000,0.000,0.293,1.663,0.829,0.616,230.385,17220
V2.07,Vivian,0.526,104.460,18.641,0.000,0.219,1.872,0.912,0.644,241.962,12892
V2.07,Willo,0.598,101.624,0.000,0.000,0.148,1.940,1.025,0.591,245.645,8724
V2.07,Ying,0.487,36.985,0.000,111.063,0.180,1.572,0.246,0.491,229.515,10577
V2.07,Zhin,0.534,86.006,0.000,0.000,0.331,1.619,0.969,0.727,228.744,19496
